code	name	currentratio	quickratio	cashratio	
603798	康普顿	3.4684998989105225	3.091900110244751	238.01229858398438	
600382	广东明珠	4.827400207519531	4.815999984741211	88.13600158691406	
300617	安靠智电	4.302800178527832	3.8078999519348145	256.69580078125	
002231	奥维通信	4.887499809265137	3.5632998943328857	57.1421012878418	
300345	红宇新材	2.8317999839782715	2.148699998855591	53.060699462890625	
600088	中视传媒	3.319999933242798	3.0088000297546387	166.61599731445312	
600366	宁波韵升	3.2253000736236572	2.567699909210205	74.79450225830078	
002169	智光电气	3.3013999462127686	2.9121999740600586	34.957801818847656	
002327	富安娜	3.0143001079559326	1.9421000480651855	64.57550048828125	
600084	中葡股份	12.276100158691406	6.29640007019043	443.69549560546875	
002150	通润装备	3.9421000480651855	3.4161999225616455	173.85629272460938	
300307	慈星股份	4.753699779510498	3.8824000358581543	73.25050354003906	
002687	乔治白	2.6277999877929688	1.791200041770935	86.72149658203125	
300170	汉得信息	3.9375998973846436	3.9358999729156494	90.4009017944336	
601958	金钼股份	4.387800216674805	3.687700033187866	259.7726135253906	
002836	新宏泽	2.7934999465942383	2.5827999114990234	93.02079772949219	
000888	峨眉山A	2.721400022506714	2.529900074005127	212.7917938232422	
300682	朗新科技	5.096099853515625	4.4375	126.96769714355469	
300310	宜通世纪	3.10260009765625	2.538300037384033	125.83519744873047	
603066	音飞储存	4.403900146484375	3.6419999599456787	61.15129852294922	
603898	好莱客	2.496799945831299	2.333699941635132	62.28519821166992	
300074	华平股份	2.7439000606536865	2.2207999229431152	103.68820190429688	
603716	塞力斯	4.433499813079834	3.9112000465393066	133.65609741210938	
600583	海油工程	2.427000045776367	2.1196000576019287	118.79080200195312	
300611	美力科技	3.759200096130371	3.2432000637054443	192.9221954345703	
300581	晨曦航空	4.517399787902832	3.5827999114990234	196.83900451660156	
600650	锦江投资	1.698199987411499	1.5326000452041626	118.65550231933594	
300155	安居宝	3.8736000061035156	2.9226999282836914	178.5941925048828	
000976	华铁股份	1.7519999742507935	1.329200029373169	32.091400146484375	
300098	高新兴	2.900099992752075	2.4921998977661133	116.33979797363281	
000766	通化金马	2.424299955368042	1.6122000217437744	41.53580093383789	
002825	纳尔股份	3.599299907684326	3.1637001037597656	213.48280334472656	
300573	兴齐眼药	1.8561999797821045	1.3913999795913696	37.86759948730469	
300420	五洋停车	2.827500104904175	2.2448999881744385	34.00310134887695	
002227	奥特迅	3.8682000637054443	2.3919999599456787	66.8759994506836	
002735	王子新材	4.442200183868408	3.891700029373169	125.606201171875	
300475	聚隆科技	4.853700160980225	4.695199966430664	157.6280059814453	
603556	海兴电力	5.520199775695801	5.023200035095215	209.76919555664062	
300034	钢研高纳	4.588900089263916	3.05649995803833	36.692901611328125	
300347	泰格医药	2.726099967956543	2.7260000705718994	111.24810028076172	
603001	奥康国际	4.910099983215332	3.6828999519348145	93.67949676513672	
002191	劲嘉股份	1.6490000486373901	1.257200002670288	42.16510009765625	
300294	博雅生物	4.904300212860107	3.6356000900268555	248.56900024414062	
002732	燕塘乳业	1.7419999837875366	1.2590999603271484	72.36360168457031	
002330	得利斯	1.688599944114685	1.2352999448776245	16.569499969482422	
300338	开元股份	1.5870000123977661	1.3384000062942505	39.7682991027832	
300557	理工光科	5.00600004196167	4.442999839782715	241.74819946289062	
600233	圆通速递	2.7276999950408936	2.7109999656677246	97.7666015625	
002642	荣之联	3.2476999759674072	2.5137999057769775	26.462499618530273	
300605	恒锋信息	4.553400039672852	2.4086999893188477	147.8948974609375	
300224	正海磁材	3.873300075531006	3.327899932861328	137.21359252929688	
300505	川金诺	5.078499794006348	2.778700113296509	159.41250610351562	
002718	友邦吊顶	2.4600000381469727	2.2939999103546143	90.18190002441406	
002043	兔宝宝	3.238100051879883	2.5155999660491943	64.09449768066406	
300528	幸福蓝海	3.4595999717712402	3.110100030899048	131.42869567871094	
300233	金城医药	1.92330002784729	1.6862000226974487	88.63240051269531	
300597	吉大通信	4.566199779510498	3.8222999572753906	198.13900756835938	
002661	克明面业	3.325500011444092	2.918800115585327	49.674198150634766	
002117	东港股份	2.8629000186920166	2.7147998809814453	40.370601654052734	
000985	大庆华科	2.5160000324249268	1.9357000589370728	192.71749877929688	
600602	云赛智联	3.161799907684326	2.641900062561035	144.00100708007812	
002631	德尔未来	2.2156999111175537	1.4494999647140503	84.3230972290039	
002657	中科金财	4.311999797821045	3.6384999752044678	161.64129638671875	
300452	山河药辅	4.406199932098389	4.11460018157959	152.76400756835938	
300368	汇金股份	3.0413999557495117	2.486299991607666	87.72869873046875	
300280	南通锻压	2.9077000617980957	1.9312000274658203	134.6165008544922	
000088	盐田港	4.64739990234375	4.647299766540527	432.0972900390625	
603098	森特股份	3.9988999366760254	2.3540000915527344	43.6775016784668	
600197	伊力特	4.028500080108643	2.792799949645996	233.56930541992188	
601000	唐山港	1.7688000202178955	1.7309999465942383	107.54129791259766	
